Sample,"Volt avg 1","Curr avg 1"
0,4.99994,0.000117583
1,5.00007,0.000116205
2,5.00016,0.000116527
3,5.00012,0.000116685
4,4.99977,0.000117422
5,4.99994,0.000116129
6,4.99956,0.00148109
7,5.00016,0.00122679
8,5.00038,0.000171253
9,5.00002,0.000110244
10,5.00044,0.00011591
11,4.99985,0.00011933
12,4.99921,0.00502629
13,5.00073,0.000768109
14,5.00015,0.000120044
15,5.00059,0.000108513
16,5.00009,0.000113572
17,5.00026,0.000115828
18,4.99972,0.000116959
19,4.99981,0.000115549
20,5.00027,0.000117847
21,4.99978,0.000116964
22,4.99997,0.000117004
23,5.00016,0.000116667
24,4.99942,0.00429092
25,5.00046,0.00141606
26,5.00024,0.000174267
27,5.0003,0.000106057
28,5.00001,0.000113656
29,5.00012,0.000113263
30,4.99997,0.000117683
31,5.00014,0.000114934
32,4.99997,0.000117117
33,4.99993,0.000116837
34,5.00033,0.000117016
35,4.99993,0.000116683
36,4.99884,0.00175091
37,5.00097,0.00375668
38,5.00019,0.000384652
39,5.00004,0.000104633
40,5.00005,0.000111545
41,4.99991,0.000114345
42,5.00002,0.000115957
43,5.00009,0.00011638
44,5.00015,0.000115878
45,5.00014,0.000116241
46,5.00007,0.000117795
47,5.00048,0.00011771
48,5.00006,0.000122755
49,4.99953,0.00520087
50,5.00025,0.00057616
51,5.00027,0.000110167
52,5.00009,0.000109923
53,5.00032,0.000114301
54,4.99997,0.000116265
55,5.00031,0.000116602
56,4.99991,0.000116252
57,4.99994,0.000116377
58,5.00008,0.000117463
59,5.00016,0.000116954
60,4.99956,0.000118647
61,4.99973,0.00461269
62,5.0006,0.00111227
63,5.00019,0.000146647
64,5.00019,0.000107635
65,5.00015,0.000113793
66,5,0.000116303
67,5.00026,0.000114925
68,4.99999,0.000117426
69,4.99977,0.00011634
70,5.00005,0.000117086
71,4.99985,0.000117064
72,4.9999,0.000115922
73,4.99979,0.00196719
74,5.00038,0.000798367
75,4.99981,0.000131545
76,4.99986,0.000112614
77,5.00068,0.000113821
78,5.0001,0.000120983
79,5.00013,0.0039973
80,5.00058,0.000682678
81,4.99965,0.000118795
82,5.00023,0.000109804
83,4.99989,0.000114861
84,4.99978,0.000115961
85,4.99979,0.000116676
86,5.00045,0.000117137
87,5.00003,0.000116663
88,4.99929,0.0014741
89,5.00084,0.00297943
90,5.00043,0.000331821
91,4.9998,0.000107984
92,4.99987,0.000112051
93,4.99993,0.000114737
94,5.00041,0.000116162
95,5.00033,0.00011766
96,4.99955,0.000116005
97,5.00023,0.000118795
98,4.99923,0.00352018
99,5.0009,0.00211912
100,4.99996,0.000243277
101,5.00084,0.000105876
102,5.00036,0.000111547
103,5.0003,0.000115784
104,5.00055,0.000115755
105,5.0004,0.000115261
106,4.99992,0.000118198
107,5.00009,0.000116388
108,4.99966,0.000116641
109,4.99985,0.000117818
110,4.99916,0.000941807
111,5.00047,0.00172072
112,5.00045,0.000225072
113,4.99998,0.000110577
114,5.00006,0.000112028
115,4.99971,0.000118139
116,4.99957,0.00364997
117,5.00048,0.00100285
118,5.00029,0.000140288
119,4.99977,0.00010923
120,5.00024,0.000113306
121,5.00023,0.000116438
122,4.99998,0.000115626
123,5.00007,0.0001181
124,5.00007,0.00011721
125,4.9994,0.000265927
126,5.00012,0.00509473
127,5.00024,0.000525084
128,5.00005,0.000110119
129,5.00041,0.000110328
130,4.99988,0.000113263
131,5.0004,0.000116729
132,5.0002,0.000115152
133,5.00033,0.000116462
134,4.9999,0.00011683
135,5.00025,0.000117429
136,5.00025,0.000116916
137,5.00053,0.000118802
138,4.99926,0.00473633
139,5.00011,0.00100358
140,5.0006,0.000137631
141,5.00022,0.000107536
142,5.00028,0.000112481
143,5.00015,0.000116098
144,5.00003,0.00011644
145,5.0003,0.000115444
146,5.00023,0.000116245
147,5.00003,0.000118253
148,4.99985,0.000117031
149,5.00006,0.000117658
150,4.99897,0.00248022
151,5.00096,0.00208396
152,5.00039,0.000247298
153,5.00053,0.000107472
154,5.00029,0.000112169
155,5.00006,0.000116316
156,5.00027,0.00011572
157,5.00042,0.000116877
158,5.00038,0.000117825
159,5.00017,0.000119345
160,4.99963,0.0048064
161,5.00051,0.000972162
162,5.00024,0.000133618
163,5.00019,0.00010737
164,4.99991,0.000113385
165,5.00025,0.00011626
166,4.9999,0.000115394
167,5.00043,0.000117795
168,4.99962,0.000115676
169,5.00045,0.000116035
170,4.99988,0.000115819
171,5.00021,0.000117877
172,4.99999,0.0018182
173,5.00059,0.000983762
174,5.00051,0.00014517
175,5.00034,0.000110391
176,4.99986,0.00011489
177,4.99999,0.000120159
178,4.99942,0.00506154
179,5.00047,0.000711186
180,5.00021,0.000118166
181,5.0002,0.000108708
182,5.00022,0.000113829
183,5.00008,0.000115681
184,5.00019,0.00011535
185,4.9999,0.000117142
186,5.00023,0.000116482
187,5.00001,0.000115968
188,5.00025,0.000117411
189,4.99996,0.000118057
190,4.99926,0.00440356
191,5.00035,0.00134423
192,5.00008,0.000169292
193,5.00014,0.000106417
194,4.99976,0.000113113
195,5.00011,0.000115506
196,4.99981,0.000116244
197,5.00001,0.000116503
198,5.00019,0.00011547
199,5.00003,0.000117309
200,5.00024,0.000118395
201,5,0.000117278
202,4.99899,0.00163878
203,5.00107,0.00389691
204,5.00049,0.000398029
205,5.00005,0.000105591
206,5.00044,0.000111401
207,5.00056,0.000114944
208,5.00045,0.00011564
209,5.00073,0.000115732
210,5.00041,0.000117503
211,5.00051,0.000116283
212,4.9998,0.000116449
213,4.99994,0.000117738
214,4.99988,0.00012356
215,4.99992,0.00228411
216,5.00081,0.000505504
217,5.00028,0.000116971
218,5.00029,0.000111966
219,4.99989,0.000116364
220,4.99933,0.00271026
221,5.00022,0.00186257
222,5.00047,0.000223429
223,5.00006,0.000106842
224,4.99979,0.000113717
225,5,0.000114239
226,5.00003,0.000116884
227,5.00076,0.000115656
228,5.00026,0.000117843
229,4.99975,0.000119443
230,4.99926,0.00485702
231,5.00053,0.000912619
232,5.00037,0.000129977
233,5.00015,0.000107369
234,5.0002,0.000113245
235,4.99961,0.000114913
236,5.00031,0.000116476
237,4.99986,0.000116282
238,4.99969,0.000117302
239,5.00011,0.000116484
240,5.00012,0.000117637
241,4.99988,0.000117708
242,4.9991,0.00408928
243,5.00075,0.00159521
244,4.99996,0.000191073
245,5.00009,0.000105803
246,5.00044,0.000113689
247,5.0001,0.000115332
248,5.00033,0.000116236
249,5.00003,0.000115359
250,5.0001,0.000116541
251,4.9998,0.000115959
252,5.00017,0.000117631
253,5.00045,0.000117509
254,4.99906,0.000653374
255,5.00062,0.00479826
256,5.0004,0.000474213
257,5.00037,0.000107602
258,5.00005,0.000108981
259,5.00014,0.000115754
260,5.00053,0.000115532
261,5.00005,0.000116805
262,5.00032,0.000115919
263,5.00003,0.00011576
264,5.00023,0.000118073
265,5.00016,0.000117141
266,5.00013,0.000120021
267,4.99991,0.00501568
268,5.00048,0.000741975
269,5.00007,0.000117711
270,5.0001,0.000107838
271,4.99989,0.000113576
272,5.00032,0.000115378
273,5.00029,0.000116288
274,5.00038,0.000118163
275,4.99959,0.000116232
276,4.99986,0.000117269
277,5.00026,0.000116422
278,5.0003,0.000118203
279,4.99903,0.00423928
280,5.00049,0.00151144
281,5.00022,0.000178847
282,5.00028,0.000107391
283,4.99995,0.000110885
284,4.99993,0.000115635
285,5.00042,0.00011487
286,5.00005,0.00011631
287,5.00017,0.000117469
288,5.00036,0.000116575
289,4.99993,0.000116659
290,5.00004,0.00011752
291,4.99896,0.00226408
292,5.00111,0.00331186
293,5.00066,0.000348492
294,5.00025,0.000106606
295,5.00041,0.000111144
296,5.00003,0.000113228
297,5.0001,0.00011588
298,5.00016,0.000116567
299,5.00028,0.000117529
300,5.00031,0.000116582
301,5.00004,0.000116523
302,5.00072,0.000117511
303,5.00033,0.000122573
304,4.9995,0.00505917
305,5.00033,0.000732374
306,5.00014,0.000120887
307,4.99996,0.000109721
308,5.00007,0.000113013
309,4.99996,0.000116134
310,4.9999,0.000115823
311,5.00003,0.000116761
312,5.00003,0.000116018
313,5.00004,0.00011742
314,4.99982,0.000116665
315,5.00013,0.000117407
316,4.99969,0.00456636
317,5.00051,0.00117037
318,4.99989,0.000151665
319,4.99981,0.000107324
320,5.00068,0.000112113
321,5.00006,0.000116762
322,4.99993,0.000115926
323,5.00009,0.000115888
324,5.00042,0.00011756
325,5.00055,0.000117624
326,5.00002,0.000115452
327,5.00031,0.000117193
328,4.99887,0.00294366
329,5.00113,0.00268314
