Sample,"Volt avg 1","Curr avg 1"
0,5.0002,4.86851e-005
1,5.00018,5.69799e-005
2,5.00001,0.00254988
3,5.0004,5.72794e-005
4,4.99985,0.000758896
5,5.00067,0.00173899
6,5.00015,5.66956e-005
7,5.0003,0.00248738
8,5.00025,5.72104e-005
9,5.0002,5.64684e-005
10,5.00031,0.00257084
11,5.0003,5.69736e-005
12,5.0001,0.00259435
13,5.00006,5.62616e-005
14,5.00003,5.70916e-005
15,5.00015,0.00230216
16,5.00018,5.73016e-005
17,5.00024,0.00249639
18,5.0002,5.17469e-005
19,5.00026,5.70669e-005
20,5.00021,0.00247279
21,5.00019,5.73982e-005
22,5.00001,0.00238666
23,5.00035,0.000154866
24,5.00019,5.69219e-005
25,5.00021,0.00260655
26,5.00024,5.74045e-005
27,5.00035,5.70556e-005
28,5.00011,0.00238731
29,5.00021,5.71464e-005
30,5.00017,0.00253481
31,5.00025,5.72878e-005
32,5.00011,5.67946e-005
33,5.00012,0.00245338
34,5.00011,5.73734e-005
35,5.00003,0.00253787
36,5.00016,5.68873e-005
37,5.00027,5.70565e-005
38,5.00014,0.00247482
39,5.00013,5.75392e-005
40,5.00009,0.00242968
41,5.00025,7.51852e-005
42,5.00013,5.70745e-005
43,5.00021,0.00249415
44,5.00008,5.72097e-005
45,4.99978,0.00199665
46,5.00056,0.000594339
47,5.00015,5.72759e-005
48,5.00021,0.00245234
49,5.00015,5.72529e-005
50,5.00009,5.68176e-005
51,5.00004,0.00259223
52,5.00034,5.6917e-005
53,5.00027,0.00246374
54,5.00029,5.35171e-005
55,5.00034,5.70075e-005
56,5.00028,0.00252988
57,5.00029,5.73084e-005
58,4.99983,0.00222125
59,5.00051,0.000297425
60,5.00022,5.72647e-005
61,5.00027,0.00251664
62,5.0003,5.76098e-005
63,5.00005,7.07516e-005
64,5.00032,0.0025082
65,5.00026,5.69922e-005
66,5.00032,0.00246086
67,5.00017,5.67114e-005
68,5.00024,5.70215e-005
69,5.00014,0.00249358
70,5.00016,5.71513e-005
71,5.00019,0.00257291
72,5.00024,5.50004e-005
73,5.00024,5.72338e-005
74,5.00011,0.00260653
75,5.00022,5.73996e-005
76,5.00002,0.00234276
77,5.00028,8.21004e-005
78,5.00016,5.71529e-005
79,5.00018,0.00251581
80,5.00013,5.73998e-005
81,5.00013,5.69917e-005
82,5.00022,0.00260038
83,4.99993,5.72728e-005
84,5.00016,0.00244451
85,5.00011,5.65271e-005
86,5.00013,5.71018e-005
