Sample,"Volt avg 1","Curr avg 1"
244,5.00027,0.000664268
245,5.00008,0.000966462
246,5.00019,0.000674971
247,5.0002,0.00070002
248,5.00028,0.00082819
249,5.00018,0.00108665
250,5.00029,0.000666376
251,5.00035,0.000680034
252,5.0002,0.000690662
253,5.00022,0.000903039
254,5.00013,0.000677001
255,5.00017,0.000971525
256,5.00023,0.000846566
257,5.00011,0.000680874
258,5.00021,0.000771059
259,5.00006,0.000678438
260,5.00011,0.00094307
261,5.00014,0.000671224
262,5,0.000955849
263,5.00008,0.00067558
264,5.00013,0.000952206
265,5.00009,0.000843223
266,5.00032,0.00068162
267,5.00025,0.000773953
268,5.00008,0.000909918
269,5.00012,0.000693631
270,5.00028,0.000679558
271,5.00027,0.000953135
272,5.00016,0.000660888
273,5.0002,0.0011649
274,5.00028,0.000380935
275,5.0001,0.00105735
276,5.00031,0.000683694
277,5.00022,0.000676747
278,5.0002,0.000945016
279,5.00027,0.000652567
280,5.00002,0.000963295
281,5.00019,0.000674042
282,5.0001,0.000845632
283,5.00011,0.000669266
284,5.00014,0.000932227
285,5.0001,0.000680611
286,5.00021,0.00095543
287,5.00005,0.000698793
288,5.00019,0.000978603
289,5.00006,0.000665288
290,5.00006,0.000684689
291,5.0002,0.000856125
292,5.00025,0.00106789
293,5.00025,0.000663563
294,5.00019,0.000668325
295,5.00011,0.000686874
296,5.00034,0.000919664
297,5.00012,0.000678825
298,5.00005,0.000989549
299,5.00025,0.000668825
300,5.00008,0.000951046
301,5.00012,0.000659781
302,5.00006,0.000955679
303,5.00019,0.000659166
304,5.00023,0.00095196
305,5.00009,0.000663835
306,5.00015,0.000951827
307,5.00017,0.000674177
308,5.00018,0.000856749
309,5.00019,0.000677948
310,5.00023,0.000775463
311,5.00022,0.000968359
312,5.00011,0.000648138
313,5.00004,0.000678536
314,5.00016,0.000951598
315,5.00029,0.000676517
316,5.00009,0.00127114
317,5.00019,0.000380517
318,5.00015,0.000678747
319,5.00027,0.00108058
320,5.00014,0.000836737
321,5.00029,0.000689637
322,5.00019,0.000779495
323,5.00013,0.000680792
324,5.0001,0.000939726
325,5.00036,0.000671897
326,5.0002,0.000958652
327,5.00031,0.000677573
328,5.00031,0.000967268
329,5.00012,0.000687007
330,4.9999,0.000742876
331,5.00029,0.000862215
332,5.00031,0.000682589
333,5.0002,0.000951319
334,5.00019,0.000684916
335,5.00026,0.000955789
336,5.00005,0.000665247
337,5.0002,0.000680556
338,5.00015,0.000864488
339,5.00006,0.00107125
340,5.00006,0.000665597
341,5.00014,0.000667546
342,5.00031,0.000929743
343,5.00029,0.00066311
344,5.00033,0.000943581
345,5.00005,0.000671677
346,5.00011,0.000972969
347,5.00014,0.000676713
348,5.0001,0.000727248
349,5.0005,0.000958067
350,5.00025,0.000678131
351,5.0002,0.000950924
352,5.00015,0.000782897
353,5.00012,0.00066606
354,5.00005,0.000858817
355,5.00017,0.000669929
356,5.00015,0.000781189
357,5.00004,0.000950728
358,5.00011,0.000664622
359,5.00012,0.000950964
360,5.00015,0.000666704
361,5.00016,0.000950205
362,5.00027,0.000674887
363,5.00013,0.000858758
364,5.00015,0.00107577
365,5.00017,0.000677627
366,5.00011,0.000648213
367,5.00016,0.000954246
368,5.00014,0.000665375
369,4.99997,0.000844418
370,5.00037,0.000788473
371,5.00035,0.000870346
372,5.00032,0.000687775
373,5.00008,0.000778776
374,5.00006,0.000684529
375,5.00018,0.000924437
376,5.00027,0.000665731
377,5.00032,0.000946586
378,5.00016,0.000672634
379,5.00018,0.000958274
380,5.00004,0.000854612
381,5.0003,0.00067386
382,5.00026,0.000782574
383,4.99992,0.000950255
384,5.00027,0.000667415
385,5.00014,0.000952726
386,5.00014,0.000675711
387,5.00006,0.000884919
388,5.00017,0.0010283
389,5.00023,0.000400545
390,5.00006,0.00101681
391,5.00024,0.000667733
392,5.00021,0.000689858
393,5.00012,0.000956498
394,5.00032,0.000659382
395,5.00004,0.000813582
396,5.00035,0.000875077
397,5.00004,0.000671195
398,5.00017,0.000961803
399,5.00027,0.000795699
400,5.00001,0.000681268
401,5.00024,0.000971577
402,5.00013,0.000676114
403,5.00019,0.00101794
404,5.00013,0.000665071
405,5.00005,0.000970922
406,5.00025,0.000980146
407,5.00026,0.000407004
408,5.00011,0.000950401
