Sample,"Volt avg 1","Curr avg 1"
223,5.00025,0.0025643
224,5.00019,5.66968e-005
225,5.00016,0.00249409
226,5.00035,5.40402e-005
227,5.00032,5.68006e-005
228,5.00014,0.00251006
229,5.00025,5.70683e-005
230,4.9997,0.00214659
231,5.0008,0.000436349
232,5.00016,5.68804e-005
233,5.00016,0.0024732
234,5.00019,5.70207e-005
235,5.00022,5.68233e-005
236,5.00014,0.00253302
237,5.0003,5.68154e-005
238,5.00009,0.00247887
239,5.00014,5.39934e-005
240,5.00014,5.67285e-005
241,5.00036,0.00247103
242,5.00024,5.67447e-005
243,5.00024,0.00250119
244,5.00034,4.95612e-005
245,5.00022,5.64921e-005
246,5.00018,0.00252159
247,5.0002,5.71088e-005
248,5.00025,5.67149e-005
249,5.00021,0.00274044
250,5.00036,5.69706e-005
251,5.00014,0.00258219
252,5.00025,5.52196e-005
253,5.00024,5.68565e-005
254,5.00024,0.00238294
255,5.00018,5.70674e-005
256,5.00005,0.00250647
257,5.00016,4.86399e-005
258,5.00011,5.67615e-005
259,5.0002,0.00245895
260,5.00022,5.6849e-005
261,5.00022,0.00256559
262,5.00014,3.01201e-005
263,5.00011,5.68198e-005
264,5.00017,0.00239346
265,5.00029,5.6995e-005
266,4.99946,0.00148282
267,5.00086,0.00105113
268,5.00034,5.67145e-005
269,5.00025,0.00270459
270,5.0002,5.67919e-005
271,5.00013,5.70476e-005
272,5.00023,0.00258409
273,5.00016,5.73588e-005
274,5.00023,0.00245904
275,5.00032,1.05685e-005
276,5.00018,5.68433e-005
277,5.00017,0.00249652
278,5.00017,5.68917e-005
279,5.00028,5.65074e-005
280,5.00006,0.00258354
281,5.00014,5.68359e-005
282,5.00022,0.00250538
283,5.00027,5.64552e-005
284,5.00028,5.69437e-005
285,5.00012,0.00247161
286,5.00035,5.67258e-005
287,5.00032,0.00252809
288,5.0001,5.14229e-005
289,4.99989,5.68415e-005
290,5.0001,0.00260596
291,5.00022,5.72678e-005
292,5.00028,5.71247e-005
293,5.00011,0.00248141
294,5.00021,5.66346e-005
295,5.00025,0.00274197
296,5.00013,5.58818e-005
297,5.00024,5.68261e-005
298,5.00021,0.00246489
299,5.0002,5.70811e-005
300,4.99968,0.00233121
301,5.00072,0.000231127
302,5.00015,5.687e-005
303,4.99998,0.00252083
304,5.00018,5.68241e-005
305,5.00018,5.67397e-005
306,5.00009,0.00250277
307,5.00028,5.69648e-005
308,5.0003,0.0025258
309,5.00008,5.08541e-005
310,5.00027,5.68824e-005
311,5.00023,0.00251297
312,5.0003,5.68859e-005
313,4.99971,0.000392679
314,5.00063,0.00226556
315,5.00015,5.6779e-005
316,5.00013,0.00254561
317,5.00021,5.69235e-005
318,5.0003,5.68172e-005
319,5.00024,0.0024344
320,5.00021,5.70216e-005
321,5.00043,0.00254246
322,5.00015,5.58192e-005
323,5.00011,5.66752e-005
324,5.00025,0.00247065
325,5.00026,5.71695e-005
326,4.99945,0.00172948
327,5.00088,0.00115077
328,5.00019,5.70805e-005
329,5.00008,0.00241933
330,5.00021,5.72379e-005
331,5.0001,5.68806e-005
332,5.00029,0.00246528
333,5.00021,5.70231e-005
334,4.9999,0.00249674
335,5.00012,5.50752e-005
336,5.0002,5.67648e-005
337,5.00025,0.00248568
338,5.00027,5.69443e-005
