Sample,"Volt avg 1","Curr avg 1"
0,5.00002,0.000956835
1,5.0002,0.00065962
2,5.00004,0.000990317
3,5.00008,0.000656106
4,5.00014,0.00101731
5,5.00033,0.000669408
6,5.00009,0.000952633
7,5.00017,0.00100621
8,5.00015,0.000667187
9,5.00022,0.000944303
10,5.00012,0.000692979
11,5.00013,0.000954914
12,5.00002,0.000957454
13,5.00028,0.000853533
14,5.00015,0.000677006
15,5.00009,0.000775244
16,5.0001,0.000956646
17,5,0.000939839
18,5.00016,0.000660186
19,5.00016,0.000939985
20,5.00007,0.00068345
21,5.00011,0.00113151
22,5.00011,0.000682125
23,5.00017,0.000774623
24,5.00025,0.000958332
25,5.00018,0.000653197
26,5.00006,0.000955537
27,5.00015,0.000947468
28,5.00032,0.000662875
29,5.00012,0.00113106
30,5.00004,0.000676174
31,5.00014,0.000778877
32,5.00005,0.000948452
33,5.00015,0.000662101
34,5.00024,0.000926355
35,5.00013,0.000955086
36,5.00024,0.000673934
37,5.00011,0.00113676
38,5.00014,0.000675858
39,5.00006,0.000774483
40,5.00006,0.000942438
41,5.0003,0.00068082
42,5.00011,0.000940768
43,5.00009,0.000668352
44,4.99995,0.000951904
45,4.99996,0.00102622
46,5.00022,0.00062002
47,5.00005,0.00100998
48,5.00005,0.000671361
49,5.00015,0.0009398
50,5.00003,0.000718303
51,5.00021,0.000935581
52,5.00015,0.000966114
53,5.0002,0.000664296
54,5.00007,0.000931844
55,5.00013,0.000783381
56,5.00029,0.000886145
57,5.00019,0.000930815
58,5.00027,0.000665141
59,5.00024,0.00101078
60,5.00019,0.000668579
61,5.00006,0.000932579
62,5.00002,0.000921592
63,5.00026,0.000756926
64,4.99999,0.000902779
65,5.00019,0.000730526
66,5.00019,0.000963677
67,5.00022,0.000644813
68,5.0002,0.000941954
69,5.00011,0.000959147
70,5.00022,0.000669812
71,5.00014,0.00102548
72,5.00019,0.000702603
73,5.00012,0.000939805
74,4.99996,0.00085181
75,5.00022,0.000781015
76,5.00023,0.000968756
77,5.00021,0.000677332
78,5.00029,0.000939946
79,5.00012,0.000950212
80,5.00029,0.000664578
81,5.00003,0.000923719
82,5.00013,0.000732105
83,5.00008,0.000934746
84,5.00017,0.000682559
85,5.00005,0.000924775
86,5.00003,0.000801843
87,5.00031,0.000956939
88,5,0.000981255
89,5.00024,0.000672316
90,5,0.00102332
91,5.00021,0.000662887
92,5.00016,0.000953492
